1500
0;2800
1;2798
2;2796
3;2794
4;2792
5;2790
6;2788
7;2786
8;2784
9;2782
10;2780
11;2778
12;2776
13;2774
14;2772
15;2770
16;2768
17;2766
18;2764
19;2762
20;2760
21;2758
22;2756
23;2754
24;2752
25;2750
26;2748
27;2746
28;2744
29;2742
30;2740
31;2738
32;2736
33;2734
34;2732
35;2730
36;2728
37;2726
38;2724
39;2722
40;2720
41;2718
42;2716
43;2714
44;2712
45;2710
46;2708
47;2706
48;2704
49;2702
50;2700
51;2698
52;2696
53;2694
54;2692
55;2690
56;2688
57;2686
58;2684
59;2682
60;2680
61;2678
62;2676
63;2674
64;2672
65;2670
66;2668
67;2666
68;2664
69;2662
70;2660
71;2658
72;2656
73;2654
74;2652
75;2650
76;2648
77;2646
78;2644
79;2642
80;2640
81;2638
82;2636
83;2634
84;2632
85;2630
86;2628
87;2626
88;2624
89;2622
90;2620
91;2618
92;2616
93;2614
94;2612
95;2610
96;2608
97;2606
98;2604
99;2602
100;2600
101;2598
102;2596
103;2594
104;2592
105;2590
106;2588
107;2586
108;2584
109;2582
110;2580
111;2578
112;2576
113;2574
114;2572
115;2570
116;2568
117;2566
118;2564
119;2562
120;2560
121;2558
122;2556
123;2554
124;2552
125;2550
126;2548
127;2546
128;2544
129;2542
130;2540
131;2538
132;2536
133;2534
134;2532
135;2530
136;2528
137;2526
138;2524
139;2522
140;2520
141;2518
142;2516
143;2514
144;2512
145;2510
146;2508
147;2506
148;2504
149;2502
150;2500
151;2498
152;2496
153;2494
154;2492
155;2490
156;2488
157;2486
158;2484
159;2482
160;2480
161;2478
162;2476
163;2474
164;2472
165;2470
166;2468
167;2466
168;2464
169;2462
170;2460
171;2458
172;2456
173;2454
174;2452
175;2450
176;2448
177;2446
178;2444
179;2442
180;2440
181;2438
182;2436
183;2434
184;2432
185;2430
186;2428
187;2426
188;2424
189;2422
190;2420
191;2418
192;2416
193;2414
194;2412
195;2410
196;2408
197;2406
198;2404
199;2402
200;2400
201;2398
202;2396
203;2394
204;2392
205;2390
206;2388
207;2386
208;2384
209;2382
210;2380
211;2378
212;2376
213;2374
214;2372
215;2370
216;2368
217;2366
218;2364
219;2362
220;2360
221;2358
222;2356
223;2354
224;2352
225;2350
226;2348
227;2346
228;2344
229;2342
230;2340
231;2338
232;2336
233;2334
234;2332
235;2330
236;2328
237;2326
238;2324
239;2322
240;2320
241;2318
242;2316
243;2314
244;2312
245;2310
246;2308
247;2306
248;2304
249;2302
250;2300
251;2298
252;2296
253;2294
254;2292
255;2290
256;2288
257;2286
258;2284
259;2282
260;2280
261;2278
262;2276
263;2274
264;2272
265;2270
266;2268
267;2266
268;2264
269;2262
270;2260
271;2258
272;2256
273;2254
274;2252
275;2250
276;2248
277;2246
278;2244
279;2242
280;2240
281;2238
282;2236
283;2234
284;2232
285;2230
286;2228
287;2226
288;2224
289;2222
290;2220
291;2218
292;2216
293;2214
294;2212
295;2210
296;2208
297;2206
298;2204
299;2202
300;2200
301;2198
302;2196
303;2194
304;2192
305;2190
306;2188
307;2186
308;2184
309;2182
310;2180
311;2178
312;2176
313;2174
314;2172
315;2170
316;2168
317;2166
318;2164
319;2162
320;2160
321;2158
322;2156
323;2154
324;2152
325;2150
326;2148
327;2146
328;2144
329;2142
330;2140
331;2138
332;2136
333;2134
334;2132
335;2130
336;2128
337;2126
338;2124
339;2122
340;2120
341;2118
342;2116
343;2114
344;2112
345;2110
346;2108
347;2106
348;2104
349;2102
350;2100
351;2098
352;2096
353;2094
354;2092
355;2090
356;2088
357;2086
358;2084
359;2082
360;2080
361;2078
362;2076
363;2074
364;2072
365;2070
366;2068
367;2066
368;2064
369;2062
370;2060
371;2058
372;2056
373;2054
374;2052
375;2050
376;2048
377;2046
378;2044
379;2042
380;2040
381;2038
382;2036
383;2034
384;2032
385;2030
386;2028
387;2026
388;2024
389;2022
390;2020
391;2018
392;2016
393;2014
394;2012
395;2010
396;2008
397;2006
398;2004
399;2002
400;2000
401;1998
402;1996
403;1994
404;1992
405;1990
406;1988
407;1986
408;1984
409;1982
410;1980
411;1978
412;1976
413;1974
414;1972
415;1970
416;1968
417;1966
418;1964
419;1962
420;1960
421;1958
422;1956
423;1954
424;1952
425;1950
426;1948
427;1946
428;1944
429;1942
430;1940
431;1938
432;1936
433;1934
434;1932
435;1930
436;1928
437;1926
438;1924
439;1922
440;1920
441;1918
442;1916
443;1914
444;1912
445;1910
446;1908
447;1906
448;1904
449;1902
450;1900
451;1898
452;1896
453;1894
454;1892
455;1890
456;1888
457;1886
458;1884
459;1882
460;1880
461;1878
462;1876
463;1874
464;1872
465;1870
466;1868
467;1866
468;1864
469;1862
470;1860
471;1858
472;1856
473;1854
474;1852
475;1850
476;1848
477;1846
478;1844
479;1842
480;1840
481;1838
482;1836
483;1834
484;1832
485;1830
486;1828
487;1826
488;1824
489;1822
490;1820
491;1818
492;1816
493;1814
494;1812
495;1810
496;1808
497;1806
498;1804
499;1802
500;1800
501;1798
502;1796
503;1794
504;1792
505;1790
506;1788
507;1786
508;1784
509;1782
510;1780
511;1778
512;1776
513;1774
514;1772
515;1770
516;1768
517;1766
518;1764
519;1762
520;1760
521;1758
522;1756
523;1754
524;1752
525;1750
526;1748
527;1746
528;1744
529;1742
530;1740
531;1738
532;1736
533;1734
534;1732
535;1730
536;1728
537;1726
538;1724
539;1722
540;1720
541;1718
542;1716
543;1714
544;1712
545;1710
546;1708
547;1706
548;1704
549;1702
550;1700
551;1698
552;1696
553;1694
554;1692
555;1690
556;1688
557;1686
558;1684
559;1682
560;1680
561;1678
562;1676
563;1674
564;1672
565;1670
566;1668
567;1666
568;1664
569;1662
570;1660
571;1658
572;1656
573;1654
574;1652
575;1650
576;1648
577;1646
578;1644
579;1642
580;1640
581;1638
582;1636
583;1634
584;1632
585;1630
586;1628
587;1626
588;1624
589;1622
590;1620
591;1618
592;1616
593;1614
594;1612
595;1610
596;1608
597;1606
598;1604
599;1602
600;1600
601;1600
602;1600
603;1600
604;1600
605;1600
606;1600
607;1600
608;1600
609;1600
610;1600
611;1600
612;1600
613;1600
614;1600
615;1600
616;1600
617;1600
618;1600
619;1600
620;1600
621;1600
622;1600
623;1600
624;1600
625;1600
626;1600
627;1600
628;1600
629;1600
630;1600
631;1600
632;1600
633;1600
634;1600
635;1600
636;1600
637;1600
638;1600
639;1600
640;1600
641;1600
642;1600
643;1600
644;1600
645;1600
646;1600
647;1600
648;1600
649;1600
650;1600
651;1600
652;1600
653;1600
654;1600
655;1600
656;1600
657;1600
658;1600
659;1600
660;1600
661;1600
662;1600
663;1600
664;1600
665;1600
666;1600
667;1600
668;1600
669;1600
670;1600
671;1600
672;1600
673;1600
674;1600
675;1600
676;1600
677;1600
678;1600
679;1600
680;1600
681;1600
682;1600
683;1600
684;1600
685;1600
686;1600
687;1600
688;1600
689;1600
690;1600
691;1600
692;1600
693;1600
694;1600
695;1600
696;1600
697;1600
698;1600
699;1600
700;1600
701;1602
702;1604
703;1606
704;1608
705;1610
706;1612
707;1614
708;1616
709;1618
710;1620
711;1622
712;1624
713;1626
714;1628
715;1630
716;1632
717;1634
718;1636
719;1638
720;1640
721;1642
722;1644
723;1646
724;1648
725;1650
726;1652
727;1654
728;1656
729;1658
730;1660
731;1662
732;1664
733;1666
734;1668
735;1670
736;1672
737;1674
738;1676
739;1678
740;1680
741;1682
742;1684
743;1686
744;1688
745;1690
746;1692
747;1694
748;1696
749;1698
750;1700
751;1702
752;1704
753;1706
754;1708
755;1710
756;1712
757;1714
758;1716
759;1718
760;1720
761;1722
762;1724
763;1726
764;1728
765;1730
766;1732
767;1734
768;1736
769;1738
770;1740
771;1742
772;1744
773;1746
774;1748
775;1750
776;1752
777;1754
778;1756
779;1758
780;1760
781;1762
782;1764
783;1766
784;1768
785;1770
786;1772
787;1774
788;1776
789;1778
790;1780
791;1782
792;1784
793;1786
794;1788
795;1790
796;1792
797;1794
798;1796
799;1798
800;1800
801;1802
802;1804
803;1806
804;1808
805;1810
806;1812
807;1814
808;1816
809;1818
810;1820
811;1822
812;1824
813;1826
814;1828
815;1830
816;1832
817;1834
818;1836
819;1838
820;1840
821;1842
822;1844
823;1846
824;1848
825;1850
826;1852
827;1854
828;1856
829;1858
830;1860
831;1862
832;1864
833;1866
834;1868
835;1870
836;1872
837;1874
838;1876
839;1878
840;1880
841;1882
842;1884
843;1886
844;1888
845;1890
846;1892
847;1894
848;1896
849;1898
850;1900
851;1902
852;1904
853;1906
854;1908
855;1910
856;1912
857;1914
858;1916
859;1918
860;1920
861;1922
862;1924
863;1926
864;1928
865;1930
866;1932
867;1934
868;1936
869;1938
870;1940
871;1942
872;1944
873;1946
874;1948
875;1950
876;1952
877;1954
878;1956
879;1958
880;1960
881;1962
882;1964
883;1966
884;1968
885;1970
886;1972
887;1974
888;1976
889;1978
890;1980
891;1982
892;1984
893;1986
894;1988
895;1990
896;1992
897;1994
898;1996
899;1998
900;2000
901;2002
902;2004
903;2006
904;2008
905;2010
906;2012
907;2014
908;2016
909;2018
910;2020
911;2022
912;2024
913;2026
914;2028
915;2030
916;2032
917;2034
918;2036
919;2038
920;2040
921;2042
922;2044
923;2046
924;2048
925;2050
926;2052
927;2054
928;2056
929;2058
930;2060
931;2062
932;2064
933;2066
934;2068
935;2070
936;2072
937;2074
938;2076
939;2078
940;2080
941;2082
942;2084
943;2086
944;2088
945;2090
946;2092
947;2094
948;2096
949;2098
950;2100
951;2102
952;2104
953;2106
954;2108
955;2110
956;2112
957;2114
958;2116
959;2118
